anum,paper,family,table,lines,kinds
A299651,papers/A299/A299651.pdf,neighbour-count,,1,recurrence
A299652,papers/A299/A299652.pdf,neighbour-count,,1,order
A299654,papers/A299/A299654.pdf,neighbour-count,yes,4,order+recurrence
A299656,papers/A299/A299656.pdf,neighbour-count,,1,recurrence
A299657,papers/A299/A299657.pdf,neighbour-count,,1,recurrence
A299658,papers/A299/A299658.pdf,neighbour-count,,1,order
A299661,papers/A299/A299661.pdf,neighbour-count,yes,4,order+recurrence
A299663,papers/A299/A299663.pdf,neighbour-count,,1,recurrence
A299664,papers/A299/A299664.pdf,neighbour-count,,1,recurrence
A299668,papers/A299/A299668.pdf,neighbour-count,yes,4,order+recurrence
A299670,papers/A299/A299670.pdf,neighbour-count,,1,recurrence
A299671,papers/A299/A299671.pdf,neighbour-count,,1,order
A299675,papers/A299/A299675.pdf,neighbour-count,yes,4,order+recurrence
A299677,papers/A299/A299677.pdf,neighbour-count,,1,recurrence
A299678,papers/A299/A299678.pdf,neighbour-count,,1,recurrence
A299682,papers/A299/A299682.pdf,neighbour-count,yes,4,order+recurrence
A299684,papers/A299/A299684.pdf,neighbour-count,,1,recurrence
A299685,papers/A299/A299685.pdf,neighbour-count,,1,recurrence
A299689,papers/A299/A299689.pdf,neighbour-count,yes,4,order+recurrence
A299716,papers/A299/A299716.pdf,neighbour-count,,1,recurrence
A299717,papers/A299/A299717.pdf,neighbour-count,,1,recurrence
A299718,papers/A299/A299718.pdf,neighbour-count,,1,order
A299721,papers/A299/A299721.pdf,neighbour-count,yes,4,order+recurrence
A299723,papers/A299/A299723.pdf,neighbour-count,,1,recurrence
A299724,papers/A299/A299724.pdf,neighbour-count,,1,recurrence
A299725,papers/A299/A299725.pdf,neighbour-count,,1,recurrence
A299726,papers/A299/A299726.pdf,neighbour-count,,1,order
A299728,papers/A299/A299728.pdf,neighbour-count,yes,4,order+recurrence
A299735,papers/A299/A299735.pdf,neighbour-count,,1,recurrence
A299736,papers/A299/A299736.pdf,neighbour-count,,1,recurrence
A299737,papers/A299/A299737.pdf,neighbour-count,,1,order
A299740,papers/A299/A299740.pdf,neighbour-count,yes,4,order+recurrence
A299746,papers/A299/A299746.pdf,neighbour-count,yes,4,order+recurrence
A299748,papers/A299/A299748.pdf,neighbour-count,,1,recurrence
A299749,papers/A299/A299749.pdf,neighbour-count,,1,order
A299753,papers/A299/A299753.pdf,neighbour-count,yes,4,order+recurrence
A299801,papers/A299/A299801.pdf,neighbour-count,,1,recurrence
A299802,papers/A299/A299802.pdf,neighbour-count,,1,order
A299806,papers/A299/A299806.pdf,neighbour-count,yes,4,order+recurrence
A299809,papers/A299/A299809.pdf,neighbour-count,,1,recurrence
A299810,papers/A299/A299810.pdf,neighbour-count,,1,recurrence
A299814,papers/A299/A299814.pdf,neighbour-count,yes,4,order+recurrence
A299816,papers/A299/A299816.pdf,neighbour-count,,1,recurrence
A299817,papers/A299/A299817.pdf,neighbour-count,,1,recurrence
A299821,papers/A299/A299821.pdf,neighbour-count,yes,4,order+recurrence
A299834,papers/A299/A299834.pdf,neighbour-count,,1,recurrence
A299835,papers/A299/A299835.pdf,neighbour-count,,1,recurrence
A299836,papers/A299/A299836.pdf,neighbour-count,,1,order
A299839,papers/A299/A299839.pdf,neighbour-count,yes,4,order+recurrence
A299844,papers/A299/A299844.pdf,neighbour-count,yes,4,order+recurrence
A299847,papers/A299/A299847.pdf,neighbour-count,,1,recurrence
A299848,papers/A299/A299848.pdf,neighbour-count,,1,recurrence
A299852,papers/A299/A299852.pdf,neighbour-count,yes,4,order+recurrence
A299874,papers/A299/A299874.pdf,neighbour-count,,1,recurrence
A299875,papers/A299/A299875.pdf,neighbour-count,,1,order
A299879,papers/A299/A299879.pdf,neighbour-count,yes,4,order+recurrence
A299881,papers/A299/A299881.pdf,neighbour-count,,1,recurrence
A299882,papers/A299/A299882.pdf,neighbour-count,,1,order
A299886,papers/A299/A299886.pdf,neighbour-count,yes,4,order+recurrence
A299888,papers/A299/A299888.pdf,neighbour-count,,1,recurrence
A299889,papers/A299/A299889.pdf,neighbour-count,,1,recurrence
A299893,papers/A299/A299893.pdf,neighbour-count,yes,4,order+recurrence
A299932,papers/A299/A299932.pdf,neighbour-count,,1,recurrence
A299933,papers/A299/A299933.pdf,neighbour-count,,1,recurrence
A299937,papers/A299/A299937.pdf,neighbour-count,yes,4,order+recurrence
A299942,papers/A299/A299942.pdf,neighbour-count,yes,4,order+recurrence
A299948,papers/A299/A299948.pdf,neighbour-count,yes,4,order+recurrence
A300030,papers/A300/A300030.pdf,neighbour-count,yes,4,order+recurrence
A300035,papers/A300/A300035.pdf,neighbour-count,yes,4,order+recurrence
A300040,papers/A300/A300040.pdf,neighbour-count,yes,4,order+recurrence
A300084,papers/A300/A300084.pdf,neighbour-count,,1,recurrence
A300085,papers/A300/A300085.pdf,neighbour-count,,1,recurrence
A300089,papers/A300/A300089.pdf,neighbour-count,yes,4,order+recurrence
A300091,papers/A300/A300091.pdf,neighbour-count,,1,recurrence
A300092,papers/A300/A300092.pdf,neighbour-count,,1,order
A300096,papers/A300/A300096.pdf,neighbour-count,yes,4,order+recurrence
A300104,papers/A300/A300104.pdf,neighbour-count,,1,order
A300108,papers/A300/A300108.pdf,neighbour-count,yes,4,order+recurrence
A300110,papers/A300/A300110.pdf,neighbour-count,,1,recurrence
A300111,papers/A300/A300111.pdf,neighbour-count,,1,recurrence
A300115,papers/A300/A300115.pdf,neighbour-count,yes,4,order+recurrence
A300133,papers/A300/A300133.pdf,neighbour-count,,1,recurrence
A300134,papers/A300/A300134.pdf,neighbour-count,,1,recurrence
A300138,papers/A300/A300138.pdf,neighbour-count,yes,4,order+recurrence
A300141,papers/A300/A300141.pdf,neighbour-count,,1,recurrence
A300142,papers/A300/A300142.pdf,neighbour-count,,1,recurrence
A300146,papers/A300/A300146.pdf,neighbour-count,yes,4,order+recurrence
A300170,papers/A300/A300170.pdf,neighbour-count,,1,recurrence
A300171,papers/A300/A300171.pdf,neighbour-count,,1,recurrence
A300172,papers/A300/A300172.pdf,neighbour-count,,1,order
A300175,papers/A300/A300175.pdf,neighbour-count,yes,5,order+recurrence
A300177,papers/A300/A300177.pdf,neighbour-count,,2,gf+recurrence
A300178,papers/A300/A300178.pdf,neighbour-count,,1,recurrence
A300179,papers/A300/A300179.pdf,neighbour-count,,1,recurrence
A300180,papers/A300/A300180.pdf,neighbour-count,,1,recurrence
A300182,papers/A300/A300182.pdf,neighbour-count,yes,4,recurrence
A300203,papers/A300/A300203.pdf,neighbour-count,,2,gf+recurrence
A300204,papers/A300/A300204.pdf,neighbour-count,,1,recurrence
A300205,papers/A300/A300205.pdf,neighbour-count,,1,recurrence
A300208,papers/A300/A300208.pdf,neighbour-count,yes,4,order+recurrence
A300210,papers/A300/A300210.pdf,neighbour-count,,1,recurrence
A300211,papers/A300/A300211.pdf,neighbour-count,,1,recurrence
A300212,papers/A300/A300212.pdf,neighbour-count,,1,order
A300215,papers/A300/A300215.pdf,neighbour-count,yes,4,order+recurrence
A300259,papers/A300/A300259.pdf,neighbour-count,yes,4,order+recurrence
A300262,papers/A300/A300262.pdf,neighbour-count,,1,recurrence
A300263,papers/A300/A300263.pdf,neighbour-count,,1,order
A300267,papers/A300/A300267.pdf,neighbour-count,yes,4,order+recurrence
A300309,papers/A300/A300309.pdf,neighbour-count,,1,recurrence
A300310,papers/A300/A300310.pdf,neighbour-count,,1,recurrence
A300314,papers/A300/A300314.pdf,neighbour-count,yes,4,order+recurrence
A300316,papers/A300/A300316.pdf,neighbour-count,,1,recurrence
A300317,papers/A300/A300317.pdf,neighbour-count,,1,recurrence
A300321,papers/A300/A300321.pdf,neighbour-count,yes,4,order+recurrence
A300337,papers/A300/A300337.pdf,neighbour-count,,1,recurrence
A300338,papers/A300/A300338.pdf,neighbour-count,,1,recurrence
A300339,papers/A300/A300339.pdf,neighbour-count,,1,order
A300342,papers/A300/A300342.pdf,neighbour-count,yes,5,order+recurrence
A300344,papers/A300/A300344.pdf,neighbour-count,,2,gf+recurrence
A300345,papers/A300/A300345.pdf,neighbour-count,,1,recurrence
A300346,papers/A300/A300346.pdf,neighbour-count,,1,recurrence
A300347,papers/A300/A300347.pdf,neighbour-count,,1,recurrence
A300348,papers/A300/A300348.pdf,neighbour-count,,1,recurrence
A300349,papers/A300/A300349.pdf,neighbour-count,,1,recurrence
A300350,papers/A300/A300350.pdf,neighbour-count,yes,6,order+recurrence
A300367,papers/A300/A300367.pdf,neighbour-count,,1,recurrence
A300368,papers/A300/A300368.pdf,neighbour-count,,1,recurrence
A300372,papers/A300/A300372.pdf,neighbour-count,yes,4,order+recurrence
A300374,papers/A300/A300374.pdf,neighbour-count,,1,recurrence
A300375,papers/A300/A300375.pdf,neighbour-count,,1,recurrence
A300376,papers/A300/A300376.pdf,neighbour-count,,1,order
A300380,papers/A300/A300380.pdf,neighbour-count,yes,4,order+recurrence
A300421,papers/A300/A300421.pdf,neighbour-count,,2,gf+recurrence
A300422,papers/A300/A300422.pdf,neighbour-count,,1,recurrence
A300423,papers/A300/A300423.pdf,neighbour-count,,1,recurrence
A300427,papers/A300/A300427.pdf,neighbour-count,yes,4,order+recurrence
A300430,papers/A300/A300430.pdf,neighbour-count,,1,recurrence
A300435,papers/A300/A300435.pdf,neighbour-count,yes,3,order+recurrence
A300460,papers/A300/A300460.pdf,neighbour-count,,1,recurrence
A300461,papers/A300/A300461.pdf,neighbour-count,,1,recurrence
A300465,papers/A300/A300465.pdf,neighbour-count,yes,4,order+recurrence
A300467,papers/A300/A300467.pdf,neighbour-count,,1,recurrence
A300468,papers/A300/A300468.pdf,neighbour-count,,1,recurrence
A300469,papers/A300/A300469.pdf,neighbour-count,,1,recurrence
A300472,papers/A300/A300472.pdf,neighbour-count,yes,4,order+recurrence
A300493,papers/A300/A300493.pdf,neighbour-count,,1,recurrence
A300494,papers/A300/A300494.pdf,neighbour-count,,1,order
A300498,papers/A300/A300498.pdf,neighbour-count,yes,4,order+recurrence
A300500,papers/A300/A300500.pdf,neighbour-count,,1,recurrence
A300501,papers/A300/A300501.pdf,neighbour-count,,1,recurrence
A300502,papers/A300/A300502.pdf,neighbour-count,,1,order
A300506,papers/A300/A300506.pdf,neighbour-count,yes,4,order+recurrence
A300533,papers/A300/A300533.pdf,neighbour-count,,1,recurrence
A300534,papers/A300/A300534.pdf,neighbour-count,,1,recurrence
A300535,papers/A300/A300535.pdf,neighbour-count,,1,order
A300539,papers/A300/A300539.pdf,neighbour-count,yes,4,order+recurrence
A300541,papers/A300/A300541.pdf,neighbour-count,,1,recurrence
A300542,papers/A300/A300542.pdf,neighbour-count,,1,recurrence
A300546,papers/A300/A300546.pdf,neighbour-count,yes,4,order+recurrence
A300600,papers/A300/A300600.pdf,neighbour-count,,1,recurrence
A300605,papers/A300/A300605.pdf,neighbour-count,yes,3,order+recurrence
A300607,papers/A300/A300607.pdf,neighbour-count,,1,recurrence
A300608,papers/A300/A300608.pdf,neighbour-count,,1,order
A300612,papers/A300/A300612.pdf,neighbour-count,yes,4,order+recurrence
A300634,papers/A300/A300634.pdf,neighbour-count,,1,recurrence
A300639,papers/A300/A300639.pdf,neighbour-count,yes,3,order+recurrence
A300641,papers/A300/A300641.pdf,neighbour-count,,1,recurrence
A300642,papers/A300/A300642.pdf,neighbour-count,,1,recurrence
A300646,papers/A300/A300646.pdf,neighbour-count,yes,4,order+recurrence
A300677,papers/A300/A300677.pdf,neighbour-count,,1,recurrence
A300678,papers/A300/A300678.pdf,neighbour-count,,1,order
A300682,papers/A300/A300682.pdf,neighbour-count,yes,4,order+recurrence
A300684,papers/A300/A300684.pdf,neighbour-count,,1,recurrence
A300685,papers/A300/A300685.pdf,neighbour-count,,1,recurrence
A300689,papers/A300/A300689.pdf,neighbour-count,yes,4,order+recurrence
A300769,papers/A300/A300769.pdf,neighbour-count,yes,3,order+recurrence
A300771,papers/A300/A300771.pdf,neighbour-count,,1,recurrence
A300772,papers/A300/A300772.pdf,neighbour-count,,1,recurrence
A300776,papers/A300/A300776.pdf,neighbour-count,yes,4,order+recurrence
A300799,papers/A300/A300799.pdf,neighbour-count,,1,recurrence
A300800,papers/A300/A300800.pdf,neighbour-count,,1,recurrence
A300801,papers/A300/A300801.pdf,neighbour-count,,1,recurrence
A300802,papers/A300/A300802.pdf,neighbour-count,,1,order
A300804,papers/A300/A300804.pdf,neighbour-count,yes,4,order+recurrence
A300806,papers/A300/A300806.pdf,neighbour-count,,1,recurrence
A300807,papers/A300/A300807.pdf,neighbour-count,,1,recurrence
A300811,papers/A300/A300811.pdf,neighbour-count,yes,4,order+recurrence
A300876,papers/A300/A300876.pdf,neighbour-count,,1,recurrence
A300877,papers/A300/A300877.pdf,neighbour-count,,1,order
A300881,papers/A300/A300881.pdf,neighbour-count,yes,4,order+recurrence
A300883,papers/A300/A300883.pdf,neighbour-count,,1,recurrence
A300884,papers/A300/A300884.pdf,neighbour-count,,1,order
A300888,papers/A300/A300888.pdf,neighbour-count,yes,4,order+recurrence
A300918,papers/A300/A300918.pdf,neighbour-count,,1,recurrence
A300919,papers/A300/A300919.pdf,neighbour-count,,1,recurrence
A300923,papers/A300/A300923.pdf,neighbour-count,yes,4,order+recurrence
A300925,papers/A300/A300925.pdf,neighbour-count,,1,recurrence
A300926,papers/A300/A300926.pdf,neighbour-count,,1,recurrence
A300927,papers/A300/A300927.pdf,neighbour-count,,1,order
A300930,papers/A300/A300930.pdf,neighbour-count,yes,4,order+recurrence
A300933,papers/A300/A300933.pdf,neighbour-count,,1,order
A300937,papers/A300/A300937.pdf,neighbour-count,yes,4,order+recurrence
A300939,papers/A300/A300939.pdf,neighbour-count,,1,recurrence
A300944,papers/A300/A300944.pdf,neighbour-count,yes,3,order+recurrence
A300961,papers/A300/A300961.pdf,neighbour-count,,1,recurrence
A300962,papers/A300/A300962.pdf,neighbour-count,,1,order
A300966,papers/A300/A300966.pdf,neighbour-count,yes,4,order+recurrence
A300968,papers/A300/A300968.pdf,neighbour-count,,1,recurrence
A300969,papers/A300/A300969.pdf,neighbour-count,,1,recurrence
A300973,papers/A300/A300973.pdf,neighbour-count,yes,4,order+recurrence
A301320,papers/A301/A301320.pdf,neighbour-count,,1,recurrence
A301321,papers/A301/A301321.pdf,neighbour-count,,1,recurrence
A301322,papers/A301/A301322.pdf,neighbour-count,,1,recurrence
A301323,papers/A301/A301323.pdf,neighbour-count,yes,5,order+recurrence
A301325,papers/A301/A301325.pdf,neighbour-count,,1,recurrence
A301330,papers/A301/A301330.pdf,neighbour-count,yes,3,order+recurrence
A301349,papers/A301/A301349.pdf,neighbour-count,,1,recurrence
A301350,papers/A301/A301350.pdf,neighbour-count,,1,order
A301354,papers/A301/A301354.pdf,neighbour-count,yes,4,order+recurrence
A301356,papers/A301/A301356.pdf,neighbour-count,,1,recurrence
A301361,papers/A301/A301361.pdf,neighbour-count,yes,3,order+recurrence
A301395,papers/A301/A301395.pdf,neighbour-count,,1,recurrence
A301396,papers/A301/A301396.pdf,neighbour-count,,1,recurrence
A301400,papers/A301/A301400.pdf,neighbour-count,yes,4,order+recurrence
A301402,papers/A301/A301402.pdf,neighbour-count,,1,recurrence
A301403,papers/A301/A301403.pdf,neighbour-count,,1,recurrence
A301404,papers/A301/A301404.pdf,neighbour-count,,1,recurrence
A301405,papers/A301/A301405.pdf,neighbour-count,,1,recurrence
A301406,papers/A301/A301406.pdf,neighbour-count,,1,order
A301407,papers/A301/A301407.pdf,neighbour-count,yes,4,recurrence
A301438,papers/A301/A301438.pdf,neighbour-count,,1,recurrence
A301439,papers/A301/A301439.pdf,neighbour-count,,1,recurrence
A301440,papers/A301/A301440.pdf,neighbour-count,,1,recurrence
A301441,papers/A301/A301441.pdf,neighbour-count,,1,order
A301445,papers/A301/A301445.pdf,neighbour-count,,1,recurrence
A301446,papers/A301/A301446.pdf,neighbour-count,,1,recurrence
A301450,papers/A301/A301450.pdf,neighbour-count,yes,4,order+recurrence
A301486,papers/A301/A301486.pdf,neighbour-count,,1,recurrence
A301487,papers/A301/A301487.pdf,neighbour-count,,1,order
A301491,papers/A301/A301491.pdf,neighbour-count,yes,1,order
A301493,papers/A301/A301493.pdf,neighbour-count,,1,recurrence
A301494,papers/A301/A301494.pdf,neighbour-count,,1,order
A301498,papers/A301/A301498.pdf,neighbour-count,yes,4,order+recurrence
A301526,papers/A301/A301526.pdf,neighbour-count,,1,recurrence
A301527,papers/A301/A301527.pdf,neighbour-count,,1,recurrence
A301531,papers/A301/A301531.pdf,neighbour-count,yes,4,order+recurrence
A301536,papers/A301/A301536.pdf,neighbour-count,,1,recurrence
A301537,papers/A301/A301537.pdf,neighbour-count,,1,recurrence
A301541,papers/A301/A301541.pdf,neighbour-count,yes,4,order+recurrence
A301603,papers/A301/A301603.pdf,neighbour-count,,1,recurrence
A301604,papers/A301/A301604.pdf,neighbour-count,,1,recurrence
A301608,papers/A301/A301608.pdf,neighbour-count,yes,4,order+recurrence
A301610,papers/A301/A301610.pdf,neighbour-count,,1,recurrence
A301611,papers/A301/A301611.pdf,neighbour-count,,1,recurrence
A301612,papers/A301/A301612.pdf,neighbour-count,,1,order
A301615,papers/A301/A301615.pdf,neighbour-count,yes,5,order+recurrence
A301657,papers/A301/A301657.pdf,neighbour-count,,1,recurrence
A301658,papers/A301/A301658.pdf,neighbour-count,,1,recurrence
A301659,papers/A301/A301659.pdf,neighbour-count,,1,recurrence
A301660,papers/A301/A301660.pdf,neighbour-count,,1,recurrence
A301661,papers/A301/A301661.pdf,neighbour-count,,1,recurrence
A301662,papers/A301/A301662.pdf,neighbour-count,yes,7,order+recurrence
A301664,papers/A301/A301664.pdf,neighbour-count,,1,recurrence
A301665,papers/A301/A301665.pdf,neighbour-count,,1,recurrence
A301669,papers/A301/A301669.pdf,neighbour-count,yes,4,order+recurrence
A301779,papers/A301/A301779.pdf,neighbour-count,,1,recurrence
A301780,papers/A301/A301780.pdf,neighbour-count,,1,recurrence
A301781,papers/A301/A301781.pdf,neighbour-count,,1,recurrence
A301782,papers/A301/A301782.pdf,neighbour-count,,1,recurrence
A301784,papers/A301/A301784.pdf,neighbour-count,yes,4,recurrence
A301786,papers/A301/A301786.pdf,neighbour-count,,1,recurrence
A301787,papers/A301/A301787.pdf,neighbour-count,,1,recurrence
A301788,papers/A301/A301788.pdf,neighbour-count,,1,recurrence
A301789,papers/A301/A301789.pdf,neighbour-count,,1,recurrence
A301790,papers/A301/A301790.pdf,neighbour-count,yes,12,recurrence
A301791,papers/A301/A301791.pdf,neighbour-count,,1,recurrence
A301792,papers/A301/A301792.pdf,neighbour-count,,1,recurrence
A301793,papers/A301/A301793.pdf,neighbour-count,,1,recurrence
A301794,papers/A301/A301794.pdf,neighbour-count,,1,recurrence
A301795,papers/A301/A301795.pdf,neighbour-count,,1,recurrence
